airport,isDTW,lat,long,flightsDTW,,,,,,,,,,isORD,isYYZ,isMSP,isYWG,name
GUC,0,38.53390121,-106.9329987,0,,,,,,,,,,0,0,0,0,Hemavan Airport
HCR,0,62.1883010864,-159.7749938965,0,,,,,,,,,,0,0,0,0,Chita-Kadala Airport
HDN,0,40.48120117,-107.2180023,0,,,,,,,,,,0,0,0,0,Hatay Airport
HGR,0,39.707901,-77.72949982,0,,,,,,,,,,0,0,0,0,Huangyan Luqiao Airport
HHH,0,32.2243995667,-80.6975021362,0,,,,,,,,,,0,0,0,0,Igarka Airport
HIB,0,47.38660049,-92.83899689,0,,,,,,,,,,0,0,0,0,Niagara Falls International Airport
HLN,0,46.6068000793,-111.983001709,0,,,,,,,,,,0,0,0,0,Devi Ahilyabai Holkar Airport
HNH,0,58.0961,-135.410111,0,,,,,,,,,,0,0,0,0,Izhevsk Airport
HNL,0,21.32062,-157.924228,0,,,,,,,,,,0,0,0,0,Imam Khomeini International Airport
HNM,0,20.7956008911,-156.0140075684,0,,,,,,,,,,0,0,0,0,Iki Airport
HNS,0,59.2438011169,-135.5240020752,0,,,,,,,,,,0,0,0,0,Nikolski Air Station
HOB,0,32.6875,-103.2170029,0,,,,,,,,,,0,0,0,0,Tiksi Airport
HOM,0,59.6455993652,-151.4770050049,0,,,,,,,,,,0,0,0,0,Iloilo International Airport
HON,0,44.3852005005,-98.2285003662,0,,,,,,,,,,0,0,0,0,Île des Pins Airport
HOT,0,34.4780006409,-93.0961990356,0,,,,,,,,,,0,0,0,0,Islay Airport
HOU,0,29.64539909,-95.27890015,0,,,,,,,,,,0,0,0,0,Imphal Airport
HPB,0,61.52389908,-166.1470032,0,,,,,,,,,,0,0,0,0,Ford Airport
HRL,0,26.2285003662,-97.6544036865,0,,,,,,,,,,0,0,0,0,Inverness Airport
HRO,0,36.2615013123,-93.1547012329,0,,,,,,,,,,0,0,0,0,Ioannina Airport
HSL,0,65.69789886,-156.3509979,0,,,,,,,,,,0,0,0,0,Bahia - Jorge Amado Airport
HTS,0,38.36669922,-82.55799866,0,,,,,,,,,,0,0,0,0,Imperial County Airport
HUS,0,66.04109955,-154.2630005,0,,,,,,,,,,0,0,0,0,Coronel FAP Francisco Secada Vignetta International Airport
HVN,0,41.26369858,-72.88680267,0,,,,,,,,,,0,0,0,0,Tapuruquara Airport
HVR,0,48.54299927,-109.762001,0,,,,,,,,,,0,0,0,0,Mount Isa Airport
HYA,0,41.66930008,-70.28040314,0,,,,,,,,,,0,0,0,0,St. Mary's Airport
HYG,0,55.2062988281,-132.8280029297,0,,,,,,,,,,0,0,0,0,Ishigaki Airport
IAG,0,43.1072998047,-78.9461975098,0,,,,,,,,,,0,0,0,0,Sulaymaniyah International Airport
IAN,0,66.9759979248,-160.43699646,0,,,,,,,,,,0,0,0,0,Ithaca Tompkins Regional Airport
ICT,0,37.649899,-97.433098,0,,,,,,,,,,0,0,0,0,Bagdogra Airport
IDA,0,43.514599,-112.070999,0,,,,,,,,,,0,0,0,0,Chandigarh Airport
IGG,0,59.3240013123,-155.9019927979,0,,,,,,,,,,0,0,0,0,Birsa Munda Airport
IKO,0,52.9416007996,-168.8489990234,0,,,,,,,,,,0,0,0,0,Jaipur International Airport
ILI,0,59.75439835,-154.9109955,0,,,,,,,,,,0,0,0,0,Ilulissat Airport
ILM,0,34.2705993652,-77.9026031494,0,,,,,,,,,,0,0,0,0,Jacksonville International Airport
IMT,0,45.8184013367,-88.1145019531,0,,,,,,,,,,0,0,0,0,Jingdezhen Airport
INL,0,48.5662002563,-93.4030990601,0,,,,,,,,,,0,0,0,0,Jersey Airport
IPL,0,32.8342018127,-115.57900238,0,,,,,,,,,,0,0,0,0,Ikaria Airport
IPT,0,41.2417984009,-76.9210968018,0,,,,,,,,,,0,0,0,0,Jiujiang Lushan Airport
IRC,0,65.830498,-144.076008,0,,,,,,,,,,0,0,0,0,Kalymnos Airport
IRK,0,40.09349823,-92.5448989868,0,,,,,,,,,,0,0,0,0,Jabalpur Airport
ISN,0,48.177898407,-103.641998291,0,,,,,,,,,,0,0,0,0,Juneau International Airport
ISP,0,40.79520035,-73.10019684,0,,,,,,,,,,0,0,0,0,Naxos Airport
ITO,0,19.7213993073,-155.0480041504,0,,,,,,,,,,0,0,0,0,Jolo Airport
JAC,0,43.6072998047,-110.7379989624,0,,,,,,,,,,0,0,0,0,Jixi Xingkaihu Airport
JAN,0,32.3111991882,-90.0758972168,0,,,,,,,,,,0,0,0,0,Kasama Airport
JBR,0,35.8316993713,-90.6464004517,0,,,,,,,,,,0,0,0,0,Mallam Aminu International Airport
JHM,0,20.9629001617,-156.6730041504,0,,,,,,,,,,0,0,0,0,Koggala Airport
JHW,0,42.15340042,-79.25800323,0,,,,,,,,,,0,0,0,0,Kandahar Airport
JLN,0,37.1517982483,-94.498298645,0,,,,,,,,,,0,0,0,0,Keewaywin Airport
JNU,0,58.3549995422,-134.5760040283,0,,,,,,,,,,0,0,0,0,Kalgoorlie Boulder Airport
JST,0,40.3161010742,-78.8339004517,0,,,,,,,,,,0,0,0,0,Kish International Airport
KAL,0,64.31909943,-158.7409973,0,,,,,,,,,,0,0,0,0,Kalskag Airport
KFP,0,54.8474006653,-163.4100036621,0,,,,,,,,,,0,0,0,0,Kotlik Airport
KKA,0,64.9394989014,-161.154006958,0,,,,,,,,,,0,0,0,0,Ketapang(Rahadi Usman) Airport
KKH,0,59.9608001709,-162.880996704,0,,,,,,,,,,0,0,0,0,Ketchikan International Airport
KLG,0,61.5363006592,-160.341003418,0,,,,,,,,,,0,0,0,0,Kuantan Airport
KLN,0,57.5350990295,-153.977996826,0,,,,,,,,,,0,0,0,0,Kudat Airport
KLW,0,55.5792007446,-133.076004028,0,,,,,,,,,,0,0,0,0,Kaunas International Airport
KOA,0,19.738783,-156.045603,0,,,,,,,,,,0,0,0,0,Gwangju Airport
KOT,0,63.0306015015,-163.533004761,0,,,,,,,,,,0,0,0,0,Kyzyl Airport
KPN,0,59.9329986572,-164.031005859,0,,,,,,,,,,0,0,0,0,Zafer Airport
KPV,0,55.905998,-159.162993,0,,,,,,,,,,0,0,0,0,Quatro de Fevereiro Airport
KQA,0,54.1337704415,-165.778895617,0,,,,,,,,,,0,0,0,0,Nadzab Airport
KSM,0,62.0605011,-163.302002,0,,,,,,,,,,0,0,0,0,Komodo Airport
KTN,0,55.35559845,-131.7140045,0,,,,,,,,,,0,0,0,0,London City Airport
KTS,0,65.3312988281,-166.466003418,0,,,,,,,,,,0,0,0,0,Governador José Richa Airport
KUK,0,60.87440109,-162.5240021,0,,,,,,,,,,0,0,0,0,Lebanon Municipal Airport
KVC,0,55.1162986755,-162.2660064697,0,,,,,,,,,,0,0,0,0,Alfredo Vásquez Cobo International Airport
KVL,0,67.7361984253,-164.56300354,0,,,,,,,,,,0,0,0,0,Lafayette Regional Airport
KWK,0,59.876499,-163.169005,0,,,,,,,,,,0,0,0,0,Langkawi International Airport
KWN,0,59.7551,-161.845,0,,,,,,,,,,0,0,0,0,London Gatwick Airport
KWT,0,60.7902984619,-161.444000244,0,,,,,,,,,,0,0,0,0,Alama Iqbal International Airport
KYU,0,64.8760986328,-157.727005005,0,,,,,,,,,,0,0,0,0,Lifou Airport
LAM,0,35.8797988892,-106.268997192,0,,,,,,,,,,0,0,0,0,Lodja Airport
LAR,0,41.3120994568,-105.6750030518,0,,,,,,,,,,0,0,0,0,Lokichoggio Airport
LAW,0,34.5676994324,-98.4166030884,0,,,,,,,,,,0,0,0,0,Banak Airport
LBB,0,33.663601,-101.822998,0,,,,,,,,,,0,0,0,0,Luleå Airport
LBE,0,40.27590179,-79.40480042,0,,,,,,,,,,0,0,0,0,Lalibella Airport
LBF,0,41.12620163,-100.6839981,0,,,,,,,,,,0,0,0,0,Lankaran International Airport
LBL,0,37.0442009,-100.9599991,0,,,,,,,,,,0,0,0,0,Lilongwe International Airport
LCH,0,30.1261005402,-93.2232971191,0,,,,,,,,,,0,0,0,0,Lonorore Airport
LCK,0,39.813801,-82.927803,0,,,,,,,,,,0,0,0,0,Lincoln Airport
LEB,0,43.6260986328,-72.3041992188,0,,,,,,,,,,0,0,0,0,Gran Canaria Airport
LFT,0,30.20529938,-91.98760223,0,,,,,,,,,,0,0,0,0,Caucaya Airport
LGB,0,33.81769943,-118.1520004,0,,,,,,,,,,0,0,0,0,Longreach Airport
LIH,0,21.9759998322,-159.3390045166,0,,,,,,,,,,0,0,0,0,Lismore Airport
LMA,0,63.886002,-152.302002,0,,,,,,,,,,0,0,0,0,Lewiston Nez Perce County Airport
LMT,0,42.156101,-121.733002,0,,,,,,,,,,0,0,0,0,Luxor International Airport
LNK,0,40.8510017395,-96.7592010498,0,,,,,,,,,,0,0,0,0,Edward Bodden Airfield
LNS,0,40.1217002869,-76.2960968018,0,,,,,,,,,,0,0,0,0,Lycksele Airport
LNY,0,20.7856006622,-156.9510040283,0,,,,,,,,,,0,0,0,0,Lianyungang Airport
LPS,0,48.4838981628,-122.93800354,0,,,,,,,,,,0,0,0,0,Marshall Islands International Airport
LRD,0,27.543800354,-99.4616012573,0,,,,,,,,,,0,0,0,0,Mae Sot Airport
LSE,0,43.879002,-91.256699,0,,,,,,,,,,0,0,0,0,Manistee Co Blacker Airport
LUK,0,39.10329819,-84.41860199,0,,,,,,,,,,0,0,0,0,Sunshine Coast Airport
LUR,0,68.87509918,-166.1100006,0,,,,,,,,,,0,0,0,0,Mbandaka Airport
LWB,0,37.8582992554,-80.3994979858,0,,,,,,,,,,0,0,0,0,Chicago Midway International Airport
LWS,0,46.3745002747,-117.0149993896,0,,,,,,,,,,0,0,0,0,Melbourne Essendon Airport
LYH,0,37.3266983032,-79.2004013062,0,,,,,,,,,,0,0,0,0,Licenciado Benito Juarez International Airport
MAF,0,31.9424991608,-102.202003479,0,,,,,,,,,,0,0,0,0,Milingimbi Airport
MBL,0,44.2723999,-86.24690247,0,,,,,,,,,,0,0,0,0,Merimbula Airport
MCE,0,37.28469849,-120.5139999,0,,,,,,,,,,0,0,0,0,Misima Island Airport
MCG,0,62.95289993,-155.6060028,0,,,,,,,,,,0,0,0,0,Moenjodaro Airport
MCK,0,40.20629883,-100.5920029,0,,,,,,,,,,0,0,0,0,Mosjøen Airport (Kjærstad)
MCN,0,32.6927986145,-83.6492004395,0,,,,,,,,,,0,0,0,0,Mbuji Mayi Airport
MEI,0,32.3325996399,-88.7518997192,0,,,,,,,,,,0,0,0,0,Milos Airport
MFE,0,26.17580032,-98.23860168,0,,,,,,,,,,0,0,0,0,Malatya Erhaç Airport
MFR,0,42.3741989136,-122.8730010986,0,,,,,,,,,,0,0,0,0,Memanbetsu Airport
MGM,0,32.30059814,-86.39399719,0,,,,,,,,,,0,0,0,0,Morristown Municipal Airport
MGW,0,39.64289856,-79.91629791,0,,,,,,,,,,0,0,0,0,Maningrida Airport
MHK,0,39.1409988403,-96.6707992554,0,,,,,,,,,,0,0,0,0,Maumere(Wai Oti) Airport
MKG,0,43.16949844,-86.23819733,0,,,,,,,,,,0,0,0,0,Moma Airport
MKK,0,21.1529006958,-157.095993042,0,,,,,,,,,,0,0,0,0,Mildura Airport
MKL,0,35.59989929,-88.91560364,0,,,,,,,,,,0,0,0,0,Mardin Airport
MLB,0,28.1028003693,-80.6453018188,0,,,,,,,,,,0,0,0,0,Marseille Provence Airport
MLL,0,61.8642997742,-162.026000977,0,,,,,,,,,,0,0,0,0,Mahshahr Airport
MLU,0,32.5108985901,-92.0376968384,0,,,,,,,,,,0,0,0,0,Misawa Air Base
MLY,0,64.9975967407,-150.643997192,0,,,,,,,,,,0,0,0,0,Missoula International Airport
MMH,0,37.62409973,-118.8379974,0,,,,,,,,,,0,0,0,0,Muş Airport
MMU,0,40.7994003296,-74.4149017334,0,,,,,,,,,,0,0,0,0,Massawa International Airport
MOB,0,30.6912002563,-88.2427978516,0,,,,,,,,,,0,0,0,0,Mota Lava Airport
MOD,0,37.62580109,-120.9540024,0,,,,,,,,,,0,0,0,0,Munda Airport
MOT,0,48.2593994141,-101.2799987793,0,,,,,,,,,,0,0,0,0,Maturín Airport
MOU,0,62.0954017639,-163.6820068359,0,,,,,,,,,,0,0,0,0,Marudi Airport
MRY,0,36.5870018005,-121.8430023193,0,,,,,,,,,,0,0,0,0,Mysore Airport
MSL,0,34.74530029,-87.61019897,0,,,,,,,,,,0,0,0,0,Mtwara Airport
MSO,0,46.91630173,-114.0910034,0,,,,,,,,,,0,0,0,0,Miri Airport
MSS,0,44.935798645,-74.8455963135,0,,,,,,,,,,0,0,0,0,La Nubia Airport
MTJ,0,38.5097999573,-107.893997192,0,,,,,,,,,,0,0,0,0,Dr. Babasaheb Ambedkar International Airport
MUE,0,20.0013008118,-155.6679992676,0,,,,,,,,,,0,0,0,0,Governador Aluízio Alves International Airport
MVY,0,41.3931007385,-70.6143035889,0,,,,,,,,,,0,0,0,0,Nouadhibou International Airport
MWA,0,37.75500107,-89.01110077,0,,,,,,,,,,0,0,0,0,Qiqihar Sanjiazi Airport
MYU,0,60.3713989258,-166.2709960938,0,,,,,,,,,,0,0,0,0,Nouakchott–Oumtounsy International Airport
NIB,0,63.0186,-154.358002,0,,,,,,,,,,0,0,0,0,Newcastle Airport
NLG,0,56.0074996948,-161.1600036621,0,,,,,,,,,,0,0,0,0,Benito Salas Airport
NME,0,60.4710006714,-164.7010040283,0,,,,,,,,,,0,0,0,0,Norwich International Airport
NUI,0,70.2099990845,-151.005996704,0,,,,,,,,,,0,0,0,0,Will Rogers World Airport
NUL,0,64.729301,-158.074005,0,,,,,,,,,,0,0,0,0,Okayama Airport
OAJ,0,34.8292007446,-77.6120986938,0,,,,,,,,,,0,0,0,0,Odate Noshiro Airport
OAK,0,37.721298,-122.221001,0,,,,,,,,,,0,0,0,0,Zonguldak Airport
OBU,0,66.9123001099,-156.897003174,0,,,,,,,,,,0,0,0,0,Francisco de Sá Carneiro Airport
OGD,0,41.1958999634,-112.0120010376,0,,,,,,,,,,0,0,0,0,Juan Mendoza Airport
OGG,0,20.8986,-156.429993,0,,,,,,,,,,0,0,0,0,Robert (Bob) Curtis Memorial Airport
OGS,0,44.6819000244,-75.4654998779,0,,,,,,,,,,0,0,0,0,Åre Östersund Airport
OLF,0,48.0945014954,-105.574996948,0,,,,,,,,,,0,0,0,0,Angads Airport
OME,0,64.5121994019,-165.4450073242,0,,,,,,,,,,0,0,0,0,Asturias Airport
ONT,0,34.0559997559,-117.6009979248,0,,,,,,,,,,0,0,0,0,Pagadian Airport
OOK,0,60.54140091,-165.0870056,0,,,,,,,,,,0,0,0,0,Barkley Regional Airport
ORH,0,42.2672996521,-71.8757019043,0,,,,,,,,,,0,0,0,0,El Tajín National Airport
ORV,0,66.81790161,-161.0189972,0,,,,,,,,,,0,0,0,0,Paro Airport
OTH,0,43.417098999,-124.2460021973,0,,,,,,,,,,0,0,0,0,Minangkabau International Airport
OTZ,0,66.88469696,-162.598999,0,,,,,,,,,,0,0,0,0,Capitan Corbeta CA Curbelo International Airport
OWB,0,37.74010086,-87.16680145,0,,,,,,,,,,0,0,0,0,Matecaña International Airport
PAH,0,37.060798645,-88.7738037109,0,,,,,,,,,,0,0,0,0,Peshawar International Airport
PBG,0,44.6509017944,-73.4681015015,0,,,,,,,,,,0,0,0,0,Pangkal Pinang (Depati Amir) Airport
PDT,0,45.695098877,-118.841003418,0,,,,,,,,,,0,0,0,0,Pocatello Regional Airport
PGA,0,36.92610168,-111.447998,0,,,,,,,,,,0,0,0,0,Iskandar Airport
PGD,0,26.92020035,-81.9905014,0,,,,,,,,,,0,0,0,0,Pokhara Airport
PGV,0,35.6352005,-77.38529968,0,,,,,,,,,,0,0,0,0,Sultan Mahmud Badaruddin II Airport
PHF,0,37.13190079,-76.49299622,0,,,,,,,,,,0,0,0,0,Pampulha - Carlos Drummond de Andrade Airport
PIB,0,31.4671001434,-89.337097168,0,,,,,,,,,,0,0,0,0,Port Elizabeth Airport
PIE,0,27.91020012,-82.68740082,0,,,,,,,,,,0,0,0,0,El Tepual Airport
PIH,0,42.9098014832,-112.5960006714,0,,,,,,,,,,0,0,0,0,Parma Airport
PIP,0,57.5803985596,-157.572006226,0,,,,,,,,,,0,0,0,0,Palmerston North Airport
PIR,0,44.38270187,-100.2860031,0,,,,,,,,,,0,0,0,0,Del Caribe Santiago Mariño International Airport
PIZ,0,69.73290253,-163.0050049,0,,,,,,,,,,0,0,0,0,Pamplona Airport
PKA,0,60.70289993,-161.7779999,0,,,,,,,,,,0,0,0,0,Pantelleria Airport
PKB,0,39.3451004028,-81.439201355,0,,,,,,,,,,0,0,0,0,Girua Airport
PNS,0,30.473400116,-87.1865997314,0,,,,,,,,,,0,0,0,0,Priština International Airport
PQI,0,46.68899918,-68.0447998,0,,,,,,,,,,0,0,0,0,Pdte. Carlos Ibañez del Campo Airport
PRC,0,34.65449905,-112.4199982,0,,,,,,,,,,0,0,0,0,Pula Airport
PSC,0,46.2647018433,-119.1190032959,0,,,,,,,,,,0,0,0,0,Aktion National Airport
PSG,0,56.80170059,-132.9450073,0,,,,,,,,,,0,0,0,0,Provo Municipal Airport
PSM,0,43.0778999329,-70.8233032227,0,,,,,,,,,,0,0,0,0,Portland International Jetport Airport
PSP,0,33.82970047,-116.5070037842,0,,,,,,,,,,0,0,0,0,Puerto Escondido International Airport
PTH,0,56.9590988159,-158.6329956055,0,,,,,,,,,,0,0,0,0,Polyarny Airport
PTU,0,59.0113983154,-161.8200073242,0,,,,,,,,,,0,0,0,0,Zhob Airport
PUB,0,38.289100647,-104.497001648,0,,,,,,,,,,0,0,0,0,Port Sudan New International Airport
PUW,0,46.7439,-117.110001,0,,,,,,,,,,0,0,0,0,Tokua Airport
PVC,0,42.0718994141,-70.2213973999,0,,,,,,,,,,0,0,0,0,Praia International Airport
PVU,0,40.2192001343,-111.7229995728,0,,,,,,,,,,0,0,0,0,Rapid City Regional Airport
PWM,0,43.64619827,-70.30930328,0,,,,,,,,,,0,0,0,0,Sardar-e-Jangal Airport
RAP,0,44.04529953,-103.0569992065,0,,,,,,,,,,0,0,0,0,Raiatea Airport
RBY,0,64.72720337,-155.4700012,0,,,,,,,,,,0,0,0,0,Burgos Airport
RDD,0,40.50899887,-122.2929993,0,,,,,,,,,,0,0,0,0,Richmond International Airport
RDM,0,44.2541008,-121.1500015,0,,,,,,,,,,0,0,0,0,Riverton Regional Airport
RFD,0,42.195400238,-89.0971984863,0,,,,,,,,,,0,0,0,0,Roma Airport
RHI,0,45.6311988831,-89.4674987793,0,,,,,,,,,,0,0,0,0,Reno Tahoe International Airport
RIW,0,43.064201355,-108.459999084,0,,,,,,,,,,0,0,0,0,Greater Rochester International Airport
RKD,0,44.06010056,-69.09919739,0,,,,,,,,,,0,0,0,0,Rotorua Regional Airport
RKS,0,41.5942,-109.065001,0,,,,,,,,,,0,0,0,0,Platov International Airport
RNO,0,39.4990997314,-119.7679977417,0,,,,,,,,,,0,0,0,0,Rotterdam The Hague Airport
ROW,0,33.3016014099,-104.53099823,0,,,,,,,,,,0,0,0,0,Rovaniemi Airport
RSH,0,61.7788848877,-161.319458008,0,,,,,,,,,,0,0,0,0,Rzeszów-Jasionka Airport
RST,0,43.9082984924,-92.5,0,,,,,,,,,,0,0,0,0,Ramsar Airport
RUT,0,43.52939987,-72.94960022,0,,,,,,,,,,0,0,0,0,Gustaf III Airport
SAF,0,35.617099762,-106.088996887,0,,,,,,,,,,0,0,0,0,Santiago de Compostela Airport
SBA,0,34.42620087,-119.8399963,0,,,,,,,,,,0,0,0,0,Santa Cruz/Graciosa Bay/Luova Airport
SBP,0,35.2368011475,-120.641998291,0,,,,,,,,,,0,0,0,0,Vicecomodoro Angel D. La Paz Aragonés Airport
SBY,0,38.3404998779,-75.5102996826,0,,,,,,,,,,0,0,0,0,Sanandaj Airport
SCC,0,70.19470215,-148.4649963,0,,,,,,,,,,0,0,0,0,Sandakan Airport
SCK,0,37.8941993713,-121.2379989624,0,,,,,,,,,,0,0,0,0,Sundsvall-Härnösand Airport
SCM,0,61.8452987671,-165.570999146,0,,,,,,,,,,0,0,0,0,Sand Point Airport
SDP,0,55.3149986267,-160.5229949951,0,,,,,,,,,,0,0,0,0,Skellefteå Airport
SDY,0,47.706902,-104.193001,0,,,,,,,,,,0,0,0,0,St George Airport
SFB,0,28.7775993347,-81.2375030518,0,,,,,,,,,,0,0,0,0,Nakashibetsu Airport
SGF,0,37.24570084,-93.38860321,0,,,,,,,,,,0,0,0,0,Shanhaiguan Airport
SGU,0,37.036389,-113.510306,0,,,,,,,,,,0,0,0,0,Sharurah Airport
SGY,0,59.4600982666,-135.3159942627,0,,,,,,,,,,0,0,0,0,Shageluk Airport
SHD,0,38.2638015747,-78.8964004517,0,,,,,,,,,,0,0,0,0,Simferopol International Airport
SHG,0,66.8880996704,-157.1620025635,0,,,,,,,,,,0,0,0,0,Norman Y. Mineta San Jose International Airport
SHH,0,66.249604,-166.089112,0,,,,,,,,,,0,0,0,0,Los Cabos International Airport
SHR,0,44.7691993713,-106.9800033569,0,,,,,,,,,,0,0,0,0,São Gabriel da Cachoeira Airport
SHV,0,32.446602,-93.8256,0,,,,,,,,,,0,0,0,0,Juan Santamaria International Airport
SHX,0,62.6922988892,-159.569000244,0,,,,,,,,,,0,0,0,0,San Angelo Regional Mathis Field
SIT,0,57.0471000671,-135.3619995117,0,,,,,,,,,,0,0,0,0,Robert L. Bradshaw International Airport
SJC,0,37.362598,-121.929001,0,,,,,,,,,,0,0,0,0,Samarkand Airport
SJT,0,31.3577003479,-100.4960021973,0,,,,,,,,,,0,0,0,0,Saransk Airport
SKK,0,64.37110138,-161.223999,0,,,,,,,,,,0,0,0,0,Salamanca Airport
SLK,0,44.3852996826,-74.206199646,0,,,,,,,,,,0,0,0,0,Sacramento International Airport
SLN,0,38.7910003662,-97.6521987915,0,,,,,,,,,,0,0,0,0,Stella Maris Airport
SLQ,0,61.7005004883,-157.166000366,0,,,,,,,,,,0,0,0,0,Sainte Marie Airport
SMF,0,38.695400238,-121.591003418,0,,,,,,,,,,0,0,0,0,Abel Santamaria Airport
SMK,0,63.49010086,-162.1100006,0,,,,,,,,,,0,0,0,0,Thandwe Airport
SMX,0,34.89889908,-120.4570007,0,,,,,,,,,,0,0,0,0,Sørkjosen Airport
SNA,0,33.67570114,-117.8679962,0,,,,,,,,,,0,0,0,0,San Tomé Airport
SNP,0,57.167301178,-170.2200012207,0,,,,,,,,,,0,0,0,0,Show Low Regional Airport
SOW,0,34.265499115,-110.005996704,0,,,,,,,,,,0,0,0,0,Stord Airport
SPS,0,33.9888,-98.491898,0,,,,,,,,,,0,0,0,0,Sharm El Sheikh International Airport
SRQ,0,27.3953990936,-82.554397583,0,,,,,,,,,,0,0,0,0,St George Airport
STC,0,45.5466003418,-94.0598983765,0,,,,,,,,,,0,0,0,0,Henry E Rohlsen Airport
STG,0,56.5783004761,-169.662002563,0,,,,,,,,,,0,0,0,0,Juanda International Airport
STS,0,38.50899887,-122.8130035,0,,,,,,,,,,0,0,0,0,Summer Beaver Airport
SUX,0,42.40259933,-96.38439941,0,,,,,,,,,,0,0,0,0,Savusavu Airport
SVA,0,63.6864013672,-170.4929962158,0,,,,,,,,,,0,0,0,0,Koltsovo Airport
TBN,0,37.74160004,-92.14070129,0,,,,,,,,,,0,0,0,0,La Florida Airport
TEB,0,40.8501014709,-74.060798645,0,,,,,,,,,,0,0,0,0,Podgorica Airport
TKJ,0,63.32949829,-142.9539948,0,,,,,,,,,,0,0,0,0,Tallahassee Regional Airport
TLA,0,65.2404022217,-166.339004517,0,,,,,,,,,,0,0,0,0,Ben Gurion International Airport
TLH,0,30.3964996338,-84.3503036499,0,,,,,,,,,,0,0,0,0,Tumling Tar Airport
TLJ,0,62.8944015503,-155.977005005,0,,,,,,,,,,0,0,0,0,Termez Airport
TNC,0,65.56310272,-167.9219971,0,,,,,,,,,,0,0,0,0,Torres Airstrip
TOG,0,59.0527992249,-160.3970031738,0,,,,,,,,,,0,0,0,0,Amado Nervo National Airport
TOL,0,41.58679962,-83.80780029,0,,,,,,,,,,0,0,0,0,Tarko-Sale Airport
TRI,0,36.475201,-82.407401,0,,,,,,,,,,0,0,0,0,Bonriki International Airport
TUP,0,34.2681007385,-88.7698974609,0,,,,,,,,,,0,0,0,0,Matei Airport
TUS,0,32.1161003113,-110.9410018921,0,,,,,,,,,,0,0,0,0,Toowoomba Airport
TVF,0,48.06570053,-96.18499756,0,,,,,,,,,,0,0,0,0,Tawau Airport
TWF,0,42.4818,-114.487999,0,,,,,,,,,,0,0,0,0,Torsby Airport
TXK,0,33.4537010193,-93.9909973145,0,,,,,,,,,,0,0,0,0,Tyler Pounds Regional Airport
TYR,0,32.3540992737,-95.4023971558,0,,,,,,,,,,0,0,0,0,Narsarsuaq Airport
UIN,0,39.94269943,-91.19460297,0,,,,,,,,,,0,0,0,0,Kobe Airport
UNK,0,63.88840103,-160.798996,0,,,,,,,,,,0,0,0,0,Uralsk Airport
UST,0,29.9592,-81.339798,0,,,,,,,,,,0,0,0,0,U-Tapao International Airport
VAK,0,61.5409,-165.6005,0,,,,,,,,,,0,0,0,0,Sivas Nuri Demirağ Airport
VCT,0,28.8526000977,-96.9185028076,0,,,,,,,,,,0,0,0,0,Hierro Airport
VDZ,0,61.13389969,-146.2480011,0,,,,,,,,,,0,0,0,0,Victoria Falls International Airport
VEE,0,67.0086975098,-146.365997314,0,,,,,,,,,,0,0,0,0,Vijayawada Airport
VEL,0,40.4408989,-109.5100021,0,,,,,,,,,,0,0,0,0,Vigo Airport
VIS,0,36.3186988831,-119.392997742,0,,,,,,,,,,0,0,0,0,Vorkuta Airport
VLD,0,30.7824993134,-83.2767028809,0,,,,,,,,,,0,0,0,0,Valesdir Airport
VPS,0,30.4832,-86.525398,0,,,,,,,,,,0,0,0,0,Virac Airport
WAA,0,65.622593,-168.095,0,,,,,,,,,,0,0,0,0,Warsaw Chopin Airport
WBQ,0,66.362197876,-147.406997681,0,,,,,,,,,,0,0,0,0,Wagga Wagga City Airport
WLK,0,66.60009766,-159.9859924,0,,,,,,,,,,0,0,0,0,White Mountain Airport
WMO,0,64.689201355,-163.412994385,0,,,,,,,,,,0,0,0,0,Wunnumin Lake Airport
WNA,0,60.6902999878,-161.9790039063,0,,,,,,,,,,0,0,0,0,Wenzhou Longwan International Airport
WRG,0,56.48429871,-132.3699951,0,,,,,,,,,,0,0,0,0,South Naknek Nr 2 Airport
WRL,0,43.9656982422,-107.9509963989,0,,,,,,,,,,0,0,0,0,Westport Airport
WSN,0,58.7033996582,-157.007995605,0,,,,,,,,,,0,0,0,0,Wuhan Tianhe International Airport
WTK,0,67.5661010742,-162.9750061035,0,,,,,,,,,,0,0,0,0,Sunan Shuofang International Airport
YAK,0,59.5032997131,-139.660003662,0,,,,,,,,,,0,0,0,0,Attawapiskat Airport
YKM,0,46.56819916,-120.5439987,0,,,,,,,,,,0,0,0,0,Chisasibi Airport
YNG,0,41.26070023,-80.67910004,0,,,,,,,,,,0,0,0,0,Natuashish Airport
YUM,0,32.65660095,-114.6060028,0,,,,,,,,,,0,0,0,0,Yushu Batang Airport
